Component 	 CO2_FF 	 CO2_AFOLU 	 CH4	N2O	SO2	CFC-11	CFC-12	CFC-113	CFC-114	CFC-115	CH3Br	CCl4	CH3CCl3	HCFC-22	HCFC-141b	HCFC-123	HCFC-142b	H-1211	H-1301	H-2402	HFC125	HFC134a	HFC143a	HFC227ea	HFC23	HFC245fa	HFC32	HFC4310mee	C2F6	C6F14	CF4	SF6	NOx	CO	NMVOC	NH3	BMB_AEROS_BC	BMB_AEROS_OC	BC	OC 
1757 	 0.00300000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01076274 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 1.01251598 	 -0.52583900 	 -2.27765300 	 0.52583900 	 2.27765300
1758 	 0.00300000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01076274 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 1.01251598 	 -0.52704100 	 -2.28439600 	 0.52704100 	 2.28439600
1759 	 0.00300000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01076274 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 1.01251598 	 -0.52824200 	 -2.29112800 	 0.52824200 	 2.29112800
1760 	 0.00300000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01076274 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 1.01251598 	 -0.52943900 	 -2.29784700 	 0.52943900 	 2.29784700
1761 	 0.00300000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01076274 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 1.01251598 	 -0.53103900 	 -2.30525900 	 0.53103900 	 2.30525900
1762 	 0.00300000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01076274 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 1.01251598 	 -0.53203500 	 -2.31182800 	 0.53203500 	 2.31182800
1763 	 0.00300000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01076274 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 1.01251598 	 -0.53303000 	 -2.31838600 	 0.53303000 	 2.31838600
1764 	 0.00300000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01076274 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 1.01251598 	 -0.53402300 	 -2.32493400 	 0.53402300 	 2.32493400
1765 	 0.00300000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01076274 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 1.01251598 	 -0.53501600 	 -2.33147200 	 0.53501600 	 2.33147200
1766 	 0.00300000 	 0.00533830 	 1.96326190 	 0.00518812 	 0.09908041 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01075207 	 0.00000000 	 0.10937648 	 9.05022130 	 1.59687470 	 1.03727998 	 -0.42980200 	 -1.77316404 	 0.53680000 	 2.33908400
1767 	 0.00300000 	 0.01067659 	 2.43644810 	 0.01011103 	 0.11653911 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01074795 	 0.00000000 	 0.16784622 	 12.96084400 	 2.29231640 	 1.06148896 	 -0.40440740 	 -1.56413329 	 0.53779000 	 2.34560100
1768 	 0.00300000 	 0.01601489 	 2.91110500 	 0.01503421 	 0.13407837 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01074382 	 0.00000000 	 0.22636620 	 16.87653900 	 2.98864780 	 1.08515184 	 -0.37893223 	 -1.35474669 	 0.53877900 	 2.35210800
1769 	 0.00300000 	 0.02135319 	 3.38727820 	 0.01995765 	 0.15170069 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01073969 	 0.00000000 	 0.28493799 	 20.79746500 	 3.68589660 	 1.10827749 	 -0.35337304 	 -1.14499360 	 0.53976600 	 2.35860500
1770 	 0.00300000 	 0.02669148 	 3.86501460 	 0.02488137 	 0.16940863 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01073555 	 0.00000000 	 0.34356319 	 24.72378200 	 4.38409090 	 1.13087481 	 -0.32772927 	 -0.93486290 	 0.54075300 	 2.36509200
1771 	 0.00400000 	 0.03202978 	 4.34436250 	 0.02980539 	 0.18720485 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01073140 	 0.00000000 	 0.40224344 	 28.65565800 	 5.08326020 	 1.15664657 	 -0.30684632 	 -0.73658430 	 0.54658800 	 2.38381000
1772 	 0.00400000 	 0.03736807 	 4.82537180 	 0.03472969 	 0.20509208 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01072725 	 0.00000000 	 0.46098045 	 32.59326400 	 5.78343460 	 1.17821388 	 -0.28504149 	 -0.53677800 	 0.55159100 	 2.40139100
1773 	 0.00400000 	 0.04270637 	 5.30809380 	 0.03965430 	 0.22307312 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01072310 	 0.00000000 	 0.51977597 	 36.53677800 	 6.48464510 	 1.19927950 	 -0.26314000 	 -0.33655200 	 0.55659000 	 2.41895500
1774 	 0.00400000 	 0.04804467 	 5.79258160 	 0.04457923 	 0.24115088 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01071894 	 0.00000000 	 0.57863182 	 40.48638200 	 7.18692380 	 1.21985236 	 -0.24114099 	 -0.13589380 	 0.56158700 	 2.43650200
1775 	 0.00400000 	 0.05338296 	 6.27888960 	 0.04950448 	 0.25932835 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01071477 	 0.00000000 	 0.63754986 	 44.44226500 	 7.89030370 	 1.23994126 	 -0.21903949 	 0.06520840 	 0.56658000 	 2.45403300
1776 	 0.00400000 	 0.05872126 	 6.76707430 	 0.05443006 	 0.27760862 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01071059 	 0.00000000 	 0.69653200 	 48.40462000 	 8.59481880 	 1.25955526 	 -0.19771347 	 0.26556690 	 0.57245000 	 2.47274900
1777 	 0.00400000 	 0.06405956 	 7.25719370 	 0.05935599 	 0.29599487 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01070641 	 0.00000000 	 0.75558025 	 52.37364900 	 9.30050440 	 1.27870309 	 -0.17539979 	 0.46759920 	 0.57743700 	 2.49024600
1778 	 0.00400000 	 0.06939785 	 7.74930760 	 0.06428227 	 0.31449037 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01070222 	 0.00000000 	 0.81469663 	 56.34955700 	 10.00739700 	 1.29739361 	 -0.15297420 	 0.67011860 	 0.58242000 	 2.50772500
1779 	 0.00400000 	 0.07473615 	 8.24347760 	 0.06920892 	 0.33309849 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01069803 	 0.00000000 	 0.87388326 	 60.33255800 	 10.71553300 	 1.31563583 	 -0.13043437 	 0.87313640 	 0.58740000 	 2.52518900
1780 	 0.00400000 	 0.08007444 	 8.73976740 	 0.07413594 	 0.35182273 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01069383 	 0.00000000 	 0.93314232 	 64.32287000 	 11.42495100 	 1.33343859 	 -0.11064286 	 1.07188470 	 0.59524300 	 2.54742100
1781 	 0.00500000 	 0.08541274 	 9.23824260 	 0.07906336 	 0.37066668 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01068962 	 0.00000000 	 0.99247603 	 68.32072000 	 12.13569200 	 1.35450463 	 -0.08577312 	 1.28201590 	 0.59812600 	 2.55878400
1782 	 0.00500000 	 0.09075104 	 9.73897060 	 0.08399117 	 0.38963404 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01068540 	 0.00000000 	 1.05188667 	 72.32634000 	 12.84779500 	 1.37145521 	 -0.05984550 	 1.49391480 	 0.60007300 	 2.56890900
1783 	 0.00500000 	 0.09608933 	 10.24202100 	 0.08891940 	 0.40872863 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01068117 	 0.00000000 	 1.11137670 	 76.33997200 	 13.56130300 	 1.38799293 	 -0.03379222 	 1.70637180 	 0.60202000 	 2.57902200
1784 	 0.00500000 	 0.10142763 	 10.74746600 	 0.09384806 	 0.42795436 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01067694 	 0.00000000 	 1.17094854 	 80.36186300 	 14.27626000 	 1.40412666 	 -0.00744841 	 1.91966880 	 0.60380600 	 2.58885800
1785 	 0.00500000 	 0.10676593 	 11.25538000 	 0.09877715 	 0.44731532 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01067269 	 0.00000000 	 1.23060479 	 84.39226800 	 14.99271100 	 1.41986550 	 0.01876695 	 2.13312530 	 0.60585400 	 2.59911500
1786 	 0.00500000 	 0.11210422 	 11.76583900 	 0.10370670 	 0.46681568 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01066844 	 0.00000000 	 1.29034783 	 88.43145100 	 15.71070100 	 1.43521820 	 0.04372698 	 2.34529520 	 0.60929500 	 2.61125700
1787 	 0.00500000 	 0.11744252 	 12.27892100 	 0.10863672 	 0.48645975 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01066417 	 0.00000000 	 1.35018057 	 92.47968300 	 16.43027800 	 1.45019350 	 0.07035696 	 2.56021490 	 0.61120800 	 2.62126600
1788 	 0.00500000 	 0.12278082 	 12.79470700 	 0.11356721 	 0.50625196 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01065990 	 0.00000000 	 1.41010571 	 96.53724400 	 17.15149100 	 1.46480063 	 0.09607825 	 2.77402260 	 0.61417600 	 2.63302300
1789 	 0.00500000 	 0.12811911 	 13.31328200 	 0.11849820 	 0.52619692 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 157.26700000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.01065561 	 0.00000000 	 1.47012613 	 100.60442000 	 17.87439100 	 1.47904821 	 0.12299939 	 2.99024700 	 0.61609500 	 2.64301900
